2.305993903335202599e+00,4.689408702620194158e-01
2.320599139018833412e+00,4.644713153255782823e-01
2.337824276913684773e+00,4.512147477258032224e-01
2.317417588775952275e+00,4.564629041867183101e-01
1.997396026105264344e+00,4.818949834783677333e-01
1.977685936918412990e+00,4.806555048197714841e-01
1.990074260036586162e+00,4.755900932366558531e-01
1.962468492127133146e+00,4.745414843486309708e-01
1.926232904036390803e+00,4.706319501055425403e-01
1.942647036859247223e+00,4.663725157818393030e-01
1.832896710572173848e+00,4.732718543897516117e-01
1.857197306970361783e+00,4.657337295580988301e-01
2.011645235574164303e+00,4.498040444522742320e-01
1.699258697606493174e+00,4.840657079371534222e-01
1.836709394654576943e+00,4.620137937751520596e-01
1.700301914672929904e+00,4.766881727904827004e-01
1.688428829920269436e+00,4.758721123840600198e-01
1.604993790007459786e+00,4.916871394812105112e-01
1.743633423590962739e+00,4.650574396304956726e-01
1.613637411379155395e+00,4.841912406139191605e-01
1.849585166179611218e+00,4.344561575690297772e-01
1.866845445915646939e+00,4.355926236365174620e-01
1.882916039328125457e+00,4.362986505933041936e-01
1.668010786753988173e+00,4.648528906841549735e-01
1.520859155318837752e+00,4.828868344040297966e-01
1.508589415706175441e+00,4.886327236171066901e-01
1.612302349799789702e+00,4.692632495875243559e-01
1.622310187949135507e+00,4.664065770143671630e-01
1.600154837883743797e+00,4.665356858217330482e-01
1.487576352717380646e+00,4.821426764008700516e-01
1.496914791930415101e+00,4.798945015790760937e-01
1.618652145765460570e+00,4.592297493740655767e-01
1.513729598573305468e+00,4.738092916373080610e-01
2.066857998568744748e+00,4.304385764822138971e-01
2.033145344755891593e+00,4.283344102453690017e-01
2.004031041171691285e+00,4.263496247174763942e-01
1.515611792589579787e+00,4.743746104555806031e-01
1.596000690188087656e+00,4.619535653700629352e-01
1.491961423530016262e+00,4.653868784677402948e-01
1.523066405788058297e+00,4.666284479550315556e-01
1.499239184475223308e+00,4.740475514858021322e-01
1.485054126212773218e+00,4.694817411804240725e-01
1.481198518332945691e+00,4.754785989667713597e-01
1.460209183482548134e+00,4.737134257975486040e-01
1.364965355313526363e+00,4.880412040777930005e-01
1.487955870229932032e+00,4.704661521575105310e-01
1.397115029858354784e+00,4.818492358761567451e-01
1.477336722384370082e+00,4.677984007658068100e-01
1.484457171580303214e+00,4.674413000037699883e-01
1.383361184782781805e+00,4.837043437388745537e-01
1.416381952707564729e+00,4.757453103705263087e-01
1.482646019620150524e+00,4.688750773845236086e-01
1.483760306092107850e+00,4.622692583795999788e-01
1.541419858441393842e+00,4.568560909103425161e-01
1.473017084997281456e+00,4.700425101364116287e-01
1.433506764763310404e+00,4.763789064578343724e-01
1.456847448933770828e+00,4.695339873306826894e-01
1.401296751399097484e+00,4.788369213274953351e-01
1.390830248017718818e+00,4.801716243585446575e-01
1.443645642190974243e+00,4.803404652580269274e-01
1.396293058517471319e+00,4.736296511126852904e-01
1.389532735531454621e+00,4.818363335631584699e-01
1.421846375340823698e+00,4.709515141813191419e-01
1.389024248934209282e+00,4.756883243172463915e-01
1.488307190849272654e+00,4.648311770650852548e-01
1.504280803712637837e+00,4.645028194539448374e-01
1.705220810447856561e+00,4.316830748018710695e-01
1.551260614846444064e+00,4.476844035926788035e-01
1.979640787875034613e+00,4.153795756728442257e-01
1.976618864912500495e+00,4.153212099982921957e-01
1.973674134471787633e+00,4.152646244937994724e-01
1.970800938624322596e+00,4.152096693017281459e-01
1.967993684315478609e+00,4.151562025100922759e-01
1.965246837153454385e+00,4.151040893200403925e-01
1.962554914621163604e+00,4.150532012959893269e-01
1.386030615724803239e+00,4.775131758382127889e-01
1.441882623754864090e+00,4.653706293422920082e-01
1.368855435585648372e+00,4.772394250464557786e-01
1.374047085799344758e+00,4.781941222317969142e-01
1.379853238591880693e+00,4.769125578533809362e-01
1.373908796236575691e+00,4.768353226646181997e-01
1.389790328270718467e+00,4.720846792195150798e-01
1.415002450336917628e+00,4.729653014420558410e-01
1.413884707323874057e+00,4.729590451106142068e-01
1.411139930534567322e+00,4.729876973755560154e-01
1.402948388461468854e+00,4.710056020230141138e-01
1.549210490269386620e+00,4.470538477806805244e-01
1.551891236812844355e+00,4.470370503092471748e-01
1.554810413366159993e+00,4.470172619373257161e-01
1.557974072545388111e+00,4.469940341107078163e-01
1.498348575050791887e+00,4.586345473963880925e-01
1.496937464707139620e+00,4.587054250924136878e-01
1.437440356243073980e+00,4.638398500682256453e-01
1.492006448914651395e+00,4.588547440576039027e-01
1.413108952757233805e+00,4.699868844604652707e-01
1.400111334918755057e+00,4.702759559147571822e-01
1.381128832492640957e+00,4.755516122941376156e-01
1.319590526982087120e+00,4.805239400155167928e-01
1.380776545268459721e+00,4.707525973233360195e-01
1.580240573139353399e+00,4.327560191259706701e-01
1.376125064226054073e+00,4.747850543818781244e-01
1.578529630917924420e+00,4.325938847340458637e-01
1.577662521038969201e+00,4.325053608427071872e-01
1.576785869389544681e+00,4.324110703046198378e-01
1.393794678633633488e+00,4.669408909355902138e-01
1.510915129306803939e+00,4.483290103180668229e-01
1.574083760630538897e+00,4.320867897690940374e-01
1.451241459108067344e+00,4.586540507652531184e-01
1.400428517440769127e+00,4.610513257251669383e-01
1.345827847520255194e+00,4.766103433991885074e-01
1.378441069907208716e+00,4.730703491137650540e-01
1.489220254021163203e+00,4.511703551402783674e-01
1.494313743146093554e+00,4.513967567614144971e-01
1.369002442077474901e+00,4.691771919982244410e-01
1.483352884209649059e+00,4.498269720651751902e-01
1.565180296643770008e+00,4.308652883932208022e-01
1.565314380002406969e+00,4.308625726187483296e-01
1.390819940766585994e+00,4.670607653733890863e-01
1.328769527436439057e+00,4.803188669001260958e-01
1.364898224087364165e+00,4.758962133978140718e-01
1.227383056819826956e+00,4.806406476688919738e-01
1.311525074461121543e+00,4.817972117671551757e-01
1.292938844760829431e+00,4.820325173032319332e-01
1.415692781702391878e+00,4.572671653348886478e-01
1.449982514780089771e+00,4.519786759986685332e-01
1.361445016297298194e+00,4.713006980580483618e-01
1.377399601779560001e+00,4.661567391193424670e-01
1.476303179245315844e+00,4.526495332327375443e-01
1.334824366767154658e+00,4.703167851678625166e-01
1.328896592197868154e+00,4.688728758904492366e-01
1.389380641680177719e+00,4.603090582979088574e-01
1.409877663704191875e+00,4.595947305427279250e-01
1.397884581831531081e+00,4.591004014653963239e-01
1.346462886111463808e+00,4.665274315227843083e-01
1.305938851754991692e+00,4.626416614865975219e-01
1.395110237119405294e+00,4.552310432832616938e-01
1.435410922703739267e+00,4.447413472742510754e-01
1.439791965182370070e+00,4.397113476039509194e-01
1.323564464380136529e+00,4.633869155026000275e-01
1.465882015493064738e+00,4.324219238912161978e-01
1.275649796732243990e+00,4.664593617688751470e-01
1.312748035705892269e+00,4.652126061723017014e-01
1.328404407526480258e+00,4.538494315637773835e-01
1.430437143790683541e+00,4.406204979606954120e-01
1.215807692877026280e+00,4.724687406857573380e-01
1.717164529128547112e+00,3.681101525960899790e-01
1.325286932974871767e+00,4.522538559071023756e-01
1.247297179116888755e+00,4.630699966540136603e-01
1.342235102425709758e+00,4.469363631882641297e-01
1.297679186729272072e+00,4.390619654860144494e-01
1.289804779040726768e+00,4.455071186995658294e-01
1.317758210732029811e+00,4.369034482467407665e-01
1.297933673778609798e+00,4.398144827103874221e-01
1.266071021476110170e+00,4.429919895444999756e-01
1.230641578830383942e+00,4.494911532231126161e-01
1.205362464411910528e+00,4.478209637029890722e-01
1.332679219931035552e+00,4.203291705917547305e-01
